time,device,cpu,timestamp,str,dtype,fft,tstamp,host
02/21/23 12:45 PM,E6FEE52,,1325,"  1,E6FEE52, 0.3661,-1.5579,-9.7012, 2.1368,-9.1187,-80.6342,638.5474,-666.4746,-952.5366,2426485962.0,IMU",1,0,2426485962,
02/21/23 12:45 PM,E6FEE52,,1329,"  1,E6FEE52, 0.3669,-1.5563,-9.7037, 2.1368,-9.1077,-80.6506,638.5474,-666.4307,-952.6025,2426495337.0,IMU",1,0,2426495337,
02/21/23 12:45 PM,E6FEE52,,1333,"  1,E6FEE52, 0.3653,-1.5546,-9.7021, 2.1259,-9.0967,-80.6561,638.5034,-666.3867,-952.6245,2426504712.0,IMU",1,0,2426504712,
02/21/23 12:45 PM,E6FEE52,,1337,"  1,E6FEE52, 0.3685,-1.5554,-9.7021, 2.1478,-9.1022,-80.6506,638.5913,-666.4087,-952.6025,2426514087.0,IMU",1,0,2426514087,
02/21/23 12:45 PM,E6FEE52,,1341,"  1,E6FEE52, 0.3685,-1.5554,-9.7021, 2.1478,-9.1022,-80.6506,638.5913,-666.4087,-952.6025,2426523462.0,IMU",1,0,2426523462,
02/21/23 12:45 PM,E6FEE52,,1345,"  1,E6FEE52, 0.3661,-1.5579,-9.7004, 2.1313,-9.1187,-80.6342,638.5254,-666.4746,-952.5366,2426532837.0,IMU",1,0,2426532837,
02/21/23 12:45 PM,E6FEE52,,1349,"  1,E6FEE52, 0.3669,-1.5530,-9.7029, 2.1368,-9.0857,-80.6616,638.5474,-666.3428,-952.6465,2426542798.0,IMU",1,0,2426542798,
02/21/23 12:45 PM,E6FEE52,,1353,"  1,E6FEE52, 0.3669,-1.5596,-9.7045, 2.1368,-9.1241,-80.6287,638.5474,-666.4966,-952.5146,2426552173.0,IMU",1,0,2426552173,
02/21/23 12:45 PM,E6FEE52,,1357,"  1,E6FEE52, 0.3694,-1.5554,-9.7021, 2.1533,-9.1077,-80.6451,638.6133,-666.4307,-952.5806,2426561548.0,IMU",1,0,2426561548,
02/21/23 12:45 PM,E6FEE52,,1361,"  1,E6FEE52, 0.3677,-1.5538,-9.7004, 2.1423,-9.0967,-80.6561,638.5693,-666.3867,-952.6245,2426570923.0,IMU",1,0,2426570923,
02/21/23 12:45 PM,E6FEE52,,1365,"  1,E6FEE52, 0.3653,-1.5538,-9.6988, 2.1313,-9.0967,-80.6561,638.5254,-666.3867,-952.6245,2426580298.0,IMU",1,0,2426580298,
02/21/23 12:45 PM,E6FEE52,,1369,"  1,E6FEE52, 0.3677,-1.5579,-9.7029, 2.1423,-9.1132,-80.6342,638.5693,-666.4526,-952.5366,2426589673.0,IMU",1,0,2426589673,
02/21/23 12:45 PM,E6FEE52,,1373,"  1,E6FEE52, 0.3669,-1.5571,-9.7037, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2426599048.0,IMU",1,0,2426599048,
02/21/23 12:45 PM,E6FEE52,,1377,"  1,E6FEE52, 0.3661,-1.5546,-9.7029, 2.1313,-9.0967,-80.6561,638.5254,-666.3867,-952.6245,2426608423.0,IMU",1,0,2426608423,
02/21/23 12:45 PM,E6FEE52,,1381,"  1,E6FEE52, 0.3661,-1.5546,-9.7021, 2.1368,-9.0967,-80.6561,638.5474,-666.3867,-952.6245,2426617798.0,IMU",1,0,2426617798,
02/21/23 12:45 PM,E6FEE52,,1385,"  1,E6FEE52, 0.3694,-1.5563,-9.7004, 2.1588,-9.1132,-80.6396,638.6353,-666.4526,-952.5586,2426627173.0,IMU",1,0,2426627173,
02/21/23 12:45 PM,E6FEE52,,1389,"  1,E6FEE52, 0.3677,-1.5554,-9.6988, 2.1423,-9.1077,-80.6506,638.5693,-666.4307,-952.6025,2426636548.0,IMU",1,0,2426636548,
02/21/23 12:45 PM,E6FEE52,,1393,"  1,E6FEE52, 0.3685,-1.5579,-9.7029, 2.1478,-9.1132,-80.6396,638.5913,-666.4526,-952.5586,2426645923.0,IMU",1,0,2426645923,
02/21/23 12:45 PM,E6FEE52,,1397,"  1,E6FEE52, 0.3653,-1.5571,-9.7029, 2.1313,-9.1132,-80.6451,638.5254,-666.4526,-952.5806,2426655298.0,IMU",1,0,2426655298,
02/21/23 12:45 PM,E6FEE52,,1401,"  1,E6FEE52, 0.3677,-1.5546,-9.7029, 2.1423,-9.0967,-80.6561,638.5693,-666.3867,-952.6245,2426664673.0,IMU",1,0,2426664673,
02/21/23 12:45 PM,E6FEE52,,1405,"  1,E6FEE52, 0.3685,-1.5538,-9.7012, 2.1478,-9.0967,-80.6561,638.5913,-666.3867,-952.6245,2426674048.0,IMU",1,0,2426674048,
02/21/23 12:45 PM,E6FEE52,,1409,"  1,E6FEE52, 0.3669,-1.5563,-9.7004, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2426683423.0,IMU",1,0,2426683423,
02/21/23 12:45 PM,E6FEE52,,1413,"  1,E6FEE52, 0.3653,-1.5563,-9.7012, 2.1313,-9.1077,-80.6506,638.5254,-666.4307,-952.6025,2426692798.0,IMU",1,0,2426692798,
02/21/23 12:45 PM,E6FEE52,,1417,"  1,E6FEE52, 0.3677,-1.5571,-9.7029, 2.1423,-9.1132,-80.6396,638.5693,-666.4526,-952.5586,2426702173.0,IMU",1,0,2426702173,
02/21/23 12:45 PM,E6FEE52,,1421,"  1,E6FEE52, 0.3644,-1.5554,-9.7021, 2.1259,-9.1022,-80.6561,638.5034,-666.4087,-952.6245,2426711548.0,IMU",1,0,2426711548,
02/21/23 12:45 PM,E6FEE52,,1425,"  1,E6FEE52, 0.3677,-1.5554,-9.7029, 2.1423,-9.1022,-80.6506,638.5693,-666.4087,-952.6025,2426720923.0,IMU",1,0,2426720923,
02/21/23 12:45 PM,E6FEE52,,1429,"  1,E6FEE52, 0.3677,-1.5563,-9.7004, 2.1478,-9.1077,-80.6396,638.5913,-666.4307,-952.5586,2426730298.0,IMU",1,0,2426730298,
02/21/23 12:45 PM,E6FEE52,,1433,"  1,E6FEE52, 0.3661,-1.5563,-9.6996, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2426739673.0,IMU",1,0,2426739673,
02/21/23 12:45 PM,E6FEE52,,1437,"  1,E6FEE52, 0.3685,-1.5554,-9.7053, 2.1478,-9.0967,-80.6506,638.5913,-666.3867,-952.6025,2426749048.0,IMU",1,0,2426749048,
02/21/23 12:45 PM,E6FEE52,,1441,"  1,E6FEE52, 0.3677,-1.5579,-9.7037, 2.1423,-9.1132,-80.6342,638.5693,-666.4526,-952.5366,2426758423.0,IMU",1,0,2426758423,
02/21/23 12:45 PM,E6FEE52,,1445,"  1,E6FEE52, 0.3669,-1.5538,-9.7021, 2.1368,-9.0912,-80.6561,638.5474,-666.3647,-952.6245,2426767798.0,IMU",1,0,2426767798,
02/21/23 12:45 PM,E6FEE52,,1449,"  1,E6FEE52, 0.3702,-1.5546,-9.7029, 2.1588,-9.0967,-80.6506,638.6353,-666.3867,-952.6025,2426777173.0,IMU",1,0,2426777173,
02/21/23 12:45 PM,E6FEE52,,1453,"  1,E6FEE52, 0.3661,-1.5571,-9.7012, 2.1368,-9.1132,-80.6396,638.5474,-666.4526,-952.5586,2426786548.0,IMU",1,0,2426786548,
02/21/23 12:45 PM,E6FEE52,,1457,"  1,E6FEE52, 0.3685,-1.5554,-9.6996, 2.1478,-9.1022,-80.6506,638.5913,-666.4087,-952.6025,2426795923.0,IMU",1,0,2426795923,
02/21/23 12:45 PM,E6FEE52,,1461,"  1,E6FEE52, 0.3661,-1.5604,-9.7021, 2.1368,-9.1296,-80.6232,638.5474,-666.5186,-952.4927,2426805298.0,IMU",1,0,2426805298,
02/21/23 12:45 PM,E6FEE52,,1465,"  1,E6FEE52, 0.3677,-1.5538,-9.7037, 2.1423,-9.0912,-80.6561,638.5693,-666.3647,-952.6245,2426814673.0,IMU",1,0,2426814673,
02/21/23 12:45 PM,E6FEE52,,1469,"  1,E6FEE52, 0.3677,-1.5530,-9.7012, 2.1478,-9.0857,-80.6616,638.5913,-666.3428,-952.6465,2426824048.0,IMU",1,0,2426824048,
02/21/23 12:45 PM,E6FEE52,,1473,"  1,E6FEE52, 0.3694,-1.5579,-9.7029, 2.1533,-9.1132,-80.6342,638.6133,-666.4526,-952.5366,2426833423.0,IMU",1,0,2426833423,
02/21/23 12:45 PM,E6FEE52,,1477,"  1,E6FEE52, 0.3669,-1.5554,-9.7012, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2426842798.0,IMU",1,0,2426842798,
02/21/23 12:45 PM,E6FEE52,,1481,"  1,E6FEE52, 0.3653,-1.5546,-9.7021, 2.1259,-9.0967,-80.6561,638.5034,-666.3867,-952.6245,2426852173.0,IMU",1,0,2426852173,
02/21/23 12:45 PM,E6FEE52,,1485,"  1,E6FEE52, 0.3669,-1.5579,-9.7004, 2.1368,-9.1132,-80.6396,638.5474,-666.4526,-952.5586,2426861548.0,IMU",1,0,2426861548,
02/21/23 12:45 PM,E6FEE52,,1489,"  1,E6FEE52, 0.3669,-1.5546,-9.7021, 2.1368,-9.0967,-80.6561,638.5474,-666.3867,-952.6245,2426870923.0,IMU",1,0,2426870923,
02/21/23 12:45 PM,E6FEE52,,1493,"  1,E6FEE52, 0.3685,-1.5554,-9.7037, 2.1478,-9.1022,-80.6506,638.5913,-666.4087,-952.6025,2426880298.0,IMU",1,0,2426880298,
02/21/23 12:45 PM,E6FEE52,,1497,"  1,E6FEE52, 0.3677,-1.5571,-9.7012, 2.1423,-9.1132,-80.6396,638.5693,-666.4526,-952.5586,2426889673.0,IMU",1,0,2426889673,
02/21/23 12:45 PM,E6FEE52,,1501,"  1,E6FEE52, 0.3685,-1.5554,-9.7012, 2.1478,-9.1077,-80.6506,638.5913,-666.4307,-952.6025,2426899048.0,IMU",1,0,2426899048,
02/21/23 12:45 PM,E6FEE52,,1505,"  1,E6FEE52, 0.3653,-1.5563,-9.7012, 2.1259,-9.1077,-80.6506,638.5034,-666.4307,-952.6025,2426908423.0,IMU",1,0,2426908423,
02/21/23 12:45 PM,E6FEE52,,1509,"  1,E6FEE52, 0.3669,-1.5563,-9.7012, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2426917798.0,IMU",1,0,2426917798,
02/21/23 12:45 PM,E6FEE52,,1513,"  1,E6FEE52, 0.3669,-1.5554,-9.7029, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2426927173.0,IMU",1,0,2426927173,
02/21/23 12:45 PM,E6FEE52,,1517,"  1,E6FEE52, 0.3677,-1.5571,-9.7029, 2.1423,-9.1132,-80.6396,638.5693,-666.4526,-952.5586,2426936548.0,IMU",1,0,2426936548,
02/21/23 12:45 PM,E6FEE52,,1521,"  1,E6FEE52, 0.3677,-1.5538,-9.7012, 2.1423,-9.0967,-80.6561,638.5693,-666.3867,-952.6245,2426945923.0,IMU",1,0,2426945923,
02/21/23 12:45 PM,E6FEE52,,1525,"  1,E6FEE52, 0.3661,-1.5579,-9.6996, 2.1313,-9.1241,-80.6342,638.5254,-666.4966,-952.5366,2426955298.0,IMU",1,0,2426955298,
02/21/23 12:45 PM,E6FEE52,,1529,"  1,E6FEE52, 0.3669,-1.5546,-9.7029, 2.1368,-9.0967,-80.6506,638.5474,-666.3867,-952.6025,2426964673.0,IMU",1,0,2426964673,
02/21/23 12:45 PM,E6FEE52,,1533,"  1,E6FEE52, 0.3669,-1.5554,-9.7029, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2426974048.0,IMU",1,0,2426974048,
02/21/23 12:45 PM,E6FEE52,,1537,"  1,E6FEE52, 0.3653,-1.5546,-9.7029, 2.1259,-9.0967,-80.6561,638.5034,-666.3867,-952.6245,2426983423.0,IMU",1,0,2426983423,
02/21/23 12:45 PM,E6FEE52,,1541,"  1,E6FEE52, 0.3694,-1.5571,-9.7029, 2.1588,-9.1132,-80.6396,638.6353,-666.4526,-952.5586,2426992798.0,IMU",1,0,2426992798,
02/21/23 12:45 PM,E6FEE52,,1545,"  1,E6FEE52, 0.3669,-1.5546,-9.6996, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2427002173.0,IMU",1,0,2427002173,
02/21/23 12:45 PM,E6FEE52,,1549,"  1,E6FEE52, 0.3661,-1.5546,-9.7004, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2427011548.0,IMU",1,0,2427011548,
02/21/23 12:45 PM,E6FEE52,,1553,"  1,E6FEE52, 0.3653,-1.5571,-9.7029, 2.1259,-9.1132,-80.6451,638.5034,-666.4526,-952.5806,2427020923.0,IMU",1,0,2427020923,
02/21/23 12:45 PM,E6FEE52,,1557,"  1,E6FEE52, 0.3677,-1.5546,-9.7045, 2.1478,-9.0967,-80.6561,638.5913,-666.3867,-952.6245,2427030298.0,IMU",1,0,2427030298,
02/21/23 12:45 PM,E6FEE52,,1561,"  1,E6FEE52, 0.3669,-1.5554,-9.7021, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2427039673.0,IMU",1,0,2427039673,
02/21/23 12:45 PM,E6FEE52,,1565,"  1,E6FEE52, 0.3694,-1.5530,-9.6996, 2.1533,-9.0912,-80.6561,638.6133,-666.3647,-952.6245,2427049048.0,IMU",1,0,2427049048,
02/21/23 12:45 PM,E6FEE52,,1569,"  1,E6FEE52, 0.3661,-1.5563,-9.6996, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2427058423.0,IMU",1,0,2427058423,
02/21/23 12:45 PM,E6FEE52,,1573,"  1,E6FEE52, 0.3677,-1.5587,-9.7012, 2.1423,-9.1187,-80.6287,638.5693,-666.4746,-952.5146,2427067798.0,IMU",1,0,2427067798,
02/21/23 12:45 PM,E6FEE52,,1577,"  1,E6FEE52, 0.3653,-1.5530,-9.7037, 2.1259,-9.0857,-80.6671,638.5034,-666.3428,-952.6685,2427077173.0,IMU",1,0,2427077173,
02/21/23 12:45 PM,E6FEE52,,1581,"  1,E6FEE52, 0.3685,-1.5587,-9.7037, 2.1478,-9.1187,-80.6342,638.5913,-666.4746,-952.5366,2427086548.0,IMU",1,0,2427086548,
02/21/23 12:45 PM,E6FEE52,,1585,"  1,E6FEE52, 0.3677,-1.5554,-9.7021, 2.1423,-9.1022,-80.6506,638.5693,-666.4087,-952.6025,2427095923.0,IMU",1,0,2427095923,
02/21/23 12:45 PM,E6FEE52,,1589,"  1,E6FEE52, 0.3677,-1.5538,-9.6996, 2.1423,-9.0967,-80.6561,638.5693,-666.3867,-952.6245,2427105298.0,IMU",1,0,2427105298,
02/21/23 12:45 PM,E6FEE52,,1593,"  1,E6FEE52, 0.3653,-1.5587,-9.7021, 2.1259,-9.1187,-80.6396,638.5034,-666.4746,-952.5586,2427114673.0,IMU",1,0,2427114673,
02/21/23 12:45 PM,E6FEE52,,1597,"  1,E6FEE52, 0.3669,-1.5546,-9.7053, 2.1368,-9.0967,-80.6561,638.5474,-666.3867,-952.6245,2427124048.0,IMU",1,0,2427124048,
02/21/23 12:45 PM,E6FEE52,,1601,"  1,E6FEE52, 0.3669,-1.5579,-9.7037, 2.1368,-9.1132,-80.6396,638.5474,-666.4526,-952.5586,2427133423.0,IMU",1,0,2427133423,
02/21/23 12:45 PM,E6FEE52,,1605,"  1,E6FEE52, 0.3694,-1.5546,-9.7021, 2.1478,-9.0967,-80.6561,638.5913,-666.3867,-952.6245,2427143384.0,IMU",1,0,2427143384,
02/21/23 12:45 PM,E6FEE52,,1609,"  1,E6FEE52, 0.3669,-1.5538,-9.7021, 2.1368,-9.0912,-80.6616,638.5474,-666.3647,-952.6465,2427152759.0,IMU",1,0,2427152759,
02/21/23 12:45 PM,E6FEE52,,1613,"  1,E6FEE52, 0.3694,-1.5587,-9.7012, 2.1478,-9.1241,-80.6287,638.5913,-666.4966,-952.5146,2427162134.0,IMU",1,0,2427162134,
02/21/23 12:45 PM,E6FEE52,,1617,"  1,E6FEE52, 0.3669,-1.5546,-9.7037, 2.1368,-9.0967,-80.6561,638.5474,-666.3867,-952.6245,2427171509.0,IMU",1,0,2427171509,
02/21/23 12:45 PM,E6FEE52,,1621,"  1,E6FEE52, 0.3669,-1.5554,-9.7045, 2.1368,-9.0967,-80.6561,638.5474,-666.3867,-952.6245,2427180884.0,IMU",1,0,2427180884,
02/21/23 12:45 PM,E6FEE52,,1625,"  1,E6FEE52, 0.3677,-1.5579,-9.7029, 2.1423,-9.1132,-80.6396,638.5693,-666.4526,-952.5586,2427190259.0,IMU",1,0,2427190259,
02/21/23 12:45 PM,E6FEE52,,1629,"  1,E6FEE52, 0.3685,-1.5538,-9.7021, 2.1478,-9.0967,-80.6561,638.5913,-666.3867,-952.6245,2427199634.0,IMU",1,0,2427199634,
02/21/23 12:45 PM,E6FEE52,,1633,"  1,E6FEE52, 0.3661,-1.5563,-9.6996, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2427209009.0,IMU",1,0,2427209009,
02/21/23 12:45 PM,E6FEE52,,1637,"  1,E6FEE52, 0.3661,-1.5571,-9.7004, 2.1313,-9.1132,-80.6396,638.5254,-666.4526,-952.5586,2427218384.0,IMU",1,0,2427218384,
02/21/23 12:45 PM,E6FEE52,,1641,"  1,E6FEE52, 0.3653,-1.5579,-9.7037, 2.1259,-9.1132,-80.6396,638.5034,-666.4526,-952.5586,2427227759.0,IMU",1,0,2427227759,
02/21/23 12:45 PM,E6FEE52,,1645,"  1,E6FEE52, 0.3669,-1.5554,-9.7021, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2427237134.0,IMU",1,0,2427237134,
02/21/23 12:45 PM,E6FEE52,,1649,"  1,E6FEE52, 0.3677,-1.5546,-9.7012, 2.1423,-9.0967,-80.6506,638.5693,-666.3867,-952.6025,2427246509.0,IMU",1,0,2427246509,
02/21/23 12:45 PM,E6FEE52,,1653,"  1,E6FEE52, 0.3702,-1.5563,-9.6996, 2.1588,-9.1077,-80.6396,638.6353,-666.4307,-952.5586,2427255884.0,IMU",1,0,2427255884,
02/21/23 12:45 PM,E6FEE52,,1657,"  1,E6FEE52, 0.3669,-1.5563,-9.6996, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2427265259.0,IMU",1,0,2427265259,
02/21/23 12:45 PM,E6FEE52,,1661,"  1,E6FEE52, 0.3669,-1.5571,-9.7053, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2427274634.0,IMU",1,0,2427274634,
02/21/23 12:45 PM,E6FEE52,,1665,"  1,E6FEE52, 0.3653,-1.5571,-9.7037, 2.1259,-9.1132,-80.6396,638.5034,-666.4526,-952.5586,2427284009.0,IMU",1,0,2427284009,
02/21/23 12:45 PM,E6FEE52,,1669,"  1,E6FEE52, 0.3677,-1.5546,-9.7012, 2.1423,-9.0967,-80.6561,638.5693,-666.3867,-952.6245,2427293384.0,IMU",1,0,2427293384,
02/21/23 12:45 PM,E6FEE52,,1673,"  1,E6FEE52, 0.3661,-1.5554,-9.7037, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2427302759.0,IMU",1,0,2427302759,
02/21/23 12:45 PM,E6FEE52,,1677,"  1,E6FEE52, 0.3685,-1.5546,-9.7012, 2.1478,-9.1022,-80.6506,638.5913,-666.4087,-952.6025,2427312134.0,IMU",1,0,2427312134,
02/21/23 12:45 PM,E6FEE52,,1681,"  1,E6FEE52, 0.3677,-1.5563,-9.7004, 2.1423,-9.1077,-80.6451,638.5693,-666.4307,-952.5806,2427321509.0,IMU",1,0,2427321509,
02/21/23 12:45 PM,E6FEE52,,1685,"  1,E6FEE52, 0.3685,-1.5579,-9.7029, 2.1478,-9.1187,-80.6342,638.5913,-666.4746,-952.5366,2427330884.0,IMU",1,0,2427330884,
02/21/23 12:45 PM,E6FEE52,,1689,"  1,E6FEE52, 0.3669,-1.5563,-9.7021, 2.1368,-9.1077,-80.6451,638.5474,-666.4307,-952.5806,2427340259.0,IMU",1,0,2427340259,
02/21/23 12:45 PM,E6FEE52,,1693,"  1,E6FEE52, 0.3677,-1.5554,-9.7021, 2.1423,-9.1022,-80.6506,638.5693,-666.4087,-952.6025,2427349634.0,IMU",1,0,2427349634,
02/21/23 12:45 PM,E6FEE52,,1697,"  1,E6FEE52, 0.3661,-1.5538,-9.7012, 2.1368,-9.0967,-80.6561,638.5474,-666.3867,-952.6245,2427359009.0,IMU",1,0,2427359009,
02/21/23 12:45 PM,E6FEE52,,1701,"  1,E6FEE52, 0.3702,-1.5571,-9.6988, 2.1588,-9.1132,-80.6342,638.6353,-666.4526,-952.5366,2427368384.0,IMU",1,0,2427368384,
02/21/23 12:45 PM,E6FEE52,,1705,"  1,E6FEE52, 0.3653,-1.5571,-9.7021, 2.1259,-9.1077,-80.6451,638.5034,-666.4307,-952.5806,2427377759.0,IMU",1,0,2427377759,
02/21/23 12:45 PM,E6FEE52,,1709,"  1,E6FEE52, 0.3661,-1.5571,-9.7045, 2.1313,-9.1077,-80.6451,638.5254,-666.4307,-952.5806,2427387134.0,IMU",1,0,2427387134,
02/21/23 12:45 PM,E6FEE52,,1713,"  1,E6FEE52, 0.3653,-1.5538,-9.7029, 2.1259,-9.0912,-80.6616,638.5034,-666.3647,-952.6465,2427396509.0,IMU",1,0,2427396509,
02/21/23 12:45 PM,E6FEE52,,1717,"  1,E6FEE52, 0.3710,-1.5563,-9.7012, 2.1643,-9.1077,-80.6396,638.6572,-666.4307,-952.5586,2427405884.0,IMU",1,0,2427405884,
02/21/23 12:45 PM,E6FEE52,,1721,"  1,E6FEE52, 0.3677,-1.5563,-9.7004, 2.1478,-9.1077,-80.6396,638.5913,-666.4307,-952.5586,2427415259.0,IMU",1,0,2427415259,
02/21/23 12:45 PM,E6FEE52,,1725,"  1,E6FEE52, 0.3653,-1.5530,-9.7004, 2.1313,-9.0912,-80.6671,638.5254,-666.3647,-952.6685,2427424634.0,IMU",1,0,2427424634,
02/21/23 12:45 PM,E6FEE52,,1729,"  1,E6FEE52, 0.3669,-1.5587,-9.7021, 2.1368,-9.1241,-80.6287,638.5474,-666.4966,-952.5146,2427434009.0,IMU",1,0,2427434009,
02/21/23 12:45 PM,E6FEE52,,1733,"  1,E6FEE52, 0.3661,-1.5571,-9.7037, 2.1313,-9.1132,-80.6396,638.5254,-666.4526,-952.5586,2427443384.0,IMU",1,0,2427443384,
02/21/23 12:45 PM,E6FEE52,,1737,"  1,E6FEE52, 0.3644,-1.5546,-9.7037, 2.1204,-9.0967,-80.6561,638.4814,-666.3867,-952.6245,2427452759.0,IMU",1,0,2427452759,
02/21/23 12:45 PM,E6FEE52,,1741,"  1,E6FEE52, 0.3694,-1.5538,-9.7021, 2.1533,-9.0912,-80.6561,638.6133,-666.3647,-952.6245,2427462134.0,IMU",1,0,2427462134,
02/21/23 12:45 PM,E6FEE52,,1745,"  1,E6FEE52, 0.3669,-1.5579,-9.6988, 2.1368,-9.1241,-80.6287,638.5474,-666.4966,-952.5146,2427471509.0,IMU",1,0,2427471509,
02/21/23 12:45 PM,E6FEE52,,1749,"  1,E6FEE52, 0.3694,-1.5571,-9.7012, 2.1533,-9.1132,-80.6342,638.6133,-666.4526,-952.5366,2427480884.0,IMU",1,0,2427480884,
02/21/23 12:45 PM,E6FEE52,,1753,"  1,E6FEE52, 0.3669,-1.5563,-9.7037, 2.1368,-9.1077,-80.6506,638.5474,-666.4307,-952.6025,2427490259.0,IMU",1,0,2427490259,
02/21/23 12:45 PM,E6FEE52,,1757,"  1,E6FEE52, 0.3669,-1.5554,-9.7021, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2427499634.0,IMU",1,0,2427499634,
02/21/23 12:45 PM,E6FEE52,,1761,"  1,E6FEE52, 0.3694,-1.5563,-9.7021, 2.1478,-9.1077,-80.6396,638.5913,-666.4307,-952.5586,2427509009.0,IMU",1,0,2427509009,
02/21/23 12:45 PM,E6FEE52,,1765,"  1,E6FEE52, 0.3677,-1.5554,-9.7021, 2.1478,-9.1022,-80.6506,638.5913,-666.4087,-952.6025,2427518384.0,IMU",1,0,2427518384,
02/21/23 12:45 PM,E6FEE52,,1769,"  1,E6FEE52, 0.3669,-1.5554,-9.7012, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2427527759.0,IMU",1,0,2427527759,
02/21/23 12:45 PM,E6FEE52,,1773,"  1,E6FEE52, 0.3669,-1.5587,-9.7021, 2.1368,-9.1241,-80.6287,638.5474,-666.4966,-952.5146,2427537134.0,IMU",1,0,2427537134,
02/21/23 12:45 PM,E6FEE52,,1777,"  1,E6FEE52, 0.3661,-1.5554,-9.7045, 2.1368,-9.1022,-80.6506,638.5474,-666.4087,-952.6025,2427546509.0,IMU",1,0,2427546509,
02/21/23 12:45 PM,E6FEE52,,1781,"  1,E6FEE52, 0.3661,-1.5571,-9.7012, 2.1313,-9.1132,-80.6396,638.5254,-666.4526,-952.5586,2427555884.0,IMU",1,0,2427555884,
02/21/23 12:45 PM,E6FEE52,,1785,"  1,E6FEE52, 0.3685,-1.5513,-9.7012, 2.1478,-9.0802,-80.6671,638.5913,-666.3208,-952.6685,2427565259.0,IMU",1,0,2427565259,
02/21/23 12:45 PM,E6FEE52,,1789,"  1,E6FEE52, 0.3677,-1.5571,-9.6996, 2.1423,-9.1132,-80.6396,638.5693,-666.4526,-952.5586,2427574634.0,IMU",1,0,2427574634,
02/21/23 12:45 PM,E6FEE52,,1793,"  1,E6FEE52, 0.3677,-1.5579,-9.7029, 2.1478,-9.1187,-80.6342,638.5913,-666.4746,-952.5366,2427584009.0,IMU",1,0,2427584009,
02/21/23 12:45 PM,E6FEE52,,1797,"  1,E6FEE52, 0.3661,-1.5538,-9.7037, 2.1313,-9.0912,-80.6616,638.5254,-666.3647,-952.6465,2427593384.0,IMU",1,0,2427593384,
02/21/23 12:45 PM,E6FEE52,,1801,"  1,E6FEE52, 0.3653,-1.5571,-9.7029, 2.1313,-9.1132,-80.6451,638.5254,-666.4526,-952.5806,2427602759.0,IMU",1,0,2427602759,
02/21/23 12:45 PM,E6FEE52,,1805,"  1,E6FEE52, 0.3677,-1.5546,-9.7021, 2.1423,-9.0967,-80.6506,638.5693,-666.3867,-952.6025,2427612134.0,IMU",1,0,2427612134,
02/21/23 12:45 PM,E6FEE52,,1809,"  1,E6FEE52, 0.3685,-1.5571,-9.7012, 2.1478,-9.1132,-80.6396,638.5913,-666.4526,-952.5586,2427621509.0,IMU",1,0,2427621509,
02/21/23 12:45 PM,E6FEE52,,1813,"  1,E6FEE52, 0.3669,-1.5546,-9.7012, 2.1368,-9.0967,-80.6561,638.5474,-666.3867,-952.6245,2427630884.0,IMU",1,0,2427630884,
02/21/23 12:45 PM,E6FEE52,,1817,"  1,E6FEE52, 0.3677,-1.5571,-9.7021, 2.1423,-9.1132,-80.6396,638.5693,-666.4526,-952.5586,2427640259.0,IMU",1,0,2427640259,
02/21/23 12:45 PM,E6FEE52,,1821,"  1,E6FEE52, 0.3677,-1.5579,-9.7029, 2.1423,-9.1132,-80.6396,638.5693,-666.4526,-952.5586,2427649634.0,IMU",1,0,2427649634,
02/21/23 12:45 PM,E6FEE52,,1825,"  1,E6FEE52, 0.3685,-1.5546,-9.7045, 2.1478,-9.0967,-80.6506,638.5913,-666.3867,-952.6025,2427659009.0,IMU",1,0,2427659009,
02/21/23 12:45 PM,E6FEE52,,1829,"  1,E6FEE52, 0.3677,-1.5546,-9.7037, 2.1423,-9.0967,-80.6506,638.5693,-666.3867,-952.6025,2427668384.0,IMU",1,0,2427668384,
02/21/23 12:45 PM,E6FEE52,,1833,"  1,E6FEE52, 0.3661,-1.5554,-9.7021, 2.1368,-9.1077,-80.6506,638.5474,-666.4307,-952.6025,2427677759.0,IMU",1,0,2427677759,
